 #NTuple/Z0                                                                     
  
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:   0.000000000000000E+000 /   100.000000000000     
    transverse cuts:   0.000000000000000E+000  0.000000000000000E+000
    longitudinal cut:   0.000000000000000E+000
    RF frequency (MHz):    352.000000000000     
    sigma cut:    4.00000000000000     
    subtract out amplitude correlation
    wrnew9 =  F
 
regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    34  0.3630E+02 -0.6505E-15  0.1176E-02  0.2633E-02  0.4050E-08  0.7559E-01  0.2012E+00  0.1503E+00  0.9295E-01  0.7067E+00  0.1042E-01  0.3446E+05  0.3446E+05  0.3446E+05  0.6553E-03  0.8870E-02  0.1181E-09  0.9568E+00  0.2170E-08  0.7879E-02 -0.6580E-02 -0.2370E-02 -0.3501E-01 -0.3227E-02  0.4688E-01  0.3399E-01
    35  0.3740E+02  0.6505E-15  0.1167E-02  0.2605E-02  0.3955E-08  0.7758E-01  0.2000E+00  0.1524E+00  0.8324E-01  0.7106E+00 -0.3797E-02  0.3441E+05  0.3441E+05  0.3441E+05  0.6544E-03  0.8787E-02  0.1181E-09  0.9645E+00  0.1324E-08  0.7783E-02 -0.6422E-02 -0.2504E-02 -0.3780E-01 -0.9777E-05  0.4907E-01  0.3344E-01
    36  0.3850E+02  0.6505E-15  0.1160E-02  0.2601E-02  0.3886E-08  0.7649E-01  0.1990E+00  0.1540E+00  0.7907E-01  0.7162E+00 -0.1052E-01  0.3437E+05  0.3437E+05  0.3437E+05  0.6720E-03  0.8691E-02  0.1188E-09  0.9527E+00  0.4633E-09  0.7718E-02 -0.6230E-02 -0.2439E-02 -0.3648E-01 -0.3468E-02  0.4979E-01  0.3206E-01
    37  0.3960E+02  0.2168E-15  0.1152E-02  0.2587E-02  0.3794E-08  0.8114E-01  0.1981E+00  0.1555E+00  0.8155E-01  0.7280E+00 -0.1214E-01  0.3434E+05  0.3434E+05  0.3434E+05  0.6929E-03  0.8525E-02  0.1198E-09  0.9211E+00 -0.1174E-09  0.7611E-02 -0.6058E-02 -0.2318E-02 -0.3788E-01 -0.1400E-02  0.5112E-01  0.3120E-01
    38  0.4070E+02  0.4337E-15  0.1144E-02  0.2587E-02  0.3705E-08  0.8038E-01  0.1975E+00  0.1566E+00  0.8336E-01  0.7340E+00 -0.1260E-01  0.3431E+05  0.3431E+05  0.3431E+05  0.6743E-03  0.8405E-02  0.1206E-09  0.8846E+00 -0.6747E-09  0.7564E-02 -0.6014E-02 -0.2525E-02 -0.3858E-01 -0.1710E-02  0.5100E-01  0.3228E-01
    39  0.4180E+02 -0.8674E-15  0.1132E-02  0.2573E-02  0.3565E-08  0.8333E-01  0.1972E+00  0.1572E+00  0.8622E-01  0.7442E+00 -0.1435E-01  0.3427E+05  0.3427E+05  0.3427E+05  0.7381E-03  0.8192E-02  0.1212E-09  0.8191E+00 -0.7814E-09  0.7483E-02 -0.5915E-02 -0.2274E-02 -0.3745E-01 -0.1241E-02  0.5076E-01  0.3196E-01
    40  0.4290E+02  0.4337E-15  0.1121E-02  0.2565E-02  0.3441E-08  0.8293E-01  0.1973E+00  0.1581E+00  0.8563E-01  0.7563E+00 -0.1414E-01  0.3423E+05  0.3423E+05  0.3423E+05  0.6703E-03  0.8020E-02  0.1220E-09  0.7592E+00 -0.8649E-09  0.7413E-02 -0.6020E-02 -0.2453E-02 -0.3906E-01 -0.2375E-02  0.5064E-01  0.3497E-01
    41  0.4400E+02  0.2168E-15  0.1114E-02  0.2548E-02  0.3337E-08  0.8682E-01  0.1977E+00  0.1601E+00  0.8866E-01  0.7668E+00 -0.1057E-01  0.3418E+05  0.3418E+05  0.3418E+05  0.7648E-03  0.7855E-02  0.1223E-09  0.7007E+00 -0.4737E-09  0.7348E-02 -0.6050E-02 -0.2422E-02 -0.4060E-01  0.1157E-03  0.4927E-01  0.3655E-01
    42  0.4510E+02  0.4337E-15  0.1106E-02  0.2548E-02  0.3259E-08  0.8671E-01  0.1983E+00  0.1610E+00  0.1050E+00  0.7766E+00 -0.7166E-02  0.3414E+05  0.3414E+05  0.3414E+05  0.7167E-03  0.7755E-02  0.1227E-09  0.6516E+00  0.1374E-09  0.7316E-02 -0.6122E-02 -0.2336E-02 -0.3963E-01 -0.3713E-02  0.4795E-01  0.3797E-01
    43  0.4620E+02  0.6505E-15  0.1098E-02  0.2542E-02  0.3199E-08  0.8890E-01  0.1990E+00  0.1599E+00  0.1162E+00  0.7822E+00  0.2973E-02  0.3410E+05  0.3410E+05  0.3410E+05  0.7489E-03  0.7710E-02  0.1228E-09  0.6356E+00  0.9778E-09  0.7301E-02 -0.6403E-02 -0.2520E-02 -0.3973E-01 -0.1372E-02  0.4634E-01  0.4232E-01
    44  0.4730E+02  0.0000E+00  0.1091E-02  0.2541E-02  0.3149E-08  0.8960E-01  0.1998E+00  0.1581E+00  0.1172E+00  0.7844E+00  0.7952E-02  0.3407E+05  0.3407E+05  0.3407E+05  0.7519E-03  0.7696E-02  0.1227E-09  0.6219E+00  0.1915E-08  0.7310E-02 -0.6360E-02 -0.2386E-02 -0.3804E-01 -0.9375E-03  0.4290E-01  0.4154E-01
    45  0.4840E+02  0.8674E-15  0.1086E-02  0.2532E-02  0.3115E-08  0.9068E-01  0.2005E+00  0.1574E+00  0.1115E+00  0.7845E+00  0.1269E-01  0.3403E+05  0.3403E+05  0.3403E+05  0.7509E-03  0.7710E-02  0.1224E-09  0.6335E+00  0.2733E-08  0.7316E-02 -0.6647E-02 -0.2508E-02 -0.4160E-01 -0.3276E-02  0.4608E-01  0.4548E-01
    46  0.4950E+02  0.4337E-15  0.1078E-02  0.2533E-02  0.3080E-08  0.9323E-01  0.2011E+00  0.1577E+00  0.1078E+00  0.7788E+00  0.1817E-01  0.3397E+05  0.3397E+05  0.3397E+05  0.7645E-03  0.7749E-02  0.1220E-09  0.6363E+00  0.3478E-08  0.7361E-02 -0.6677E-02 -0.2464E-02 -0.3610E-01 -0.5253E-03  0.4185E-01  0.4525E-01
    47  0.5060E+02  0.0000E+00  0.1075E-02  0.2523E-02  0.3067E-08  0.9352E-01  0.2016E+00  0.1584E+00  0.1143E+00  0.7733E+00  0.2143E-01  0.3392E+05  0.3392E+05  0.3392E+05  0.7550E-03  0.7830E-02  0.1214E-09  0.6870E+00  0.4060E-08  0.7384E-02 -0.6735E-02 -0.2479E-02 -0.4319E-01 -0.3142E-02  0.4735E-01  0.4541E-01
    48  0.5170E+02  0.4337E-15  0.1067E-02  0.2525E-02  0.3047E-08  0.9371E-01  0.2017E+00  0.1574E+00  0.1204E+00  0.7633E+00  0.2285E-01  0.3387E+05  0.3387E+05  0.3387E+05  0.7546E-03  0.7926E-02  0.1208E-09  0.7265E+00  0.4481E-08  0.7440E-02 -0.6810E-02 -0.2517E-02 -0.3598E-01 -0.3138E-03  0.4468E-01  0.4533E-01
    49  0.5280E+02 -0.4337E-15  0.1061E-02  0.2515E-02  0.3020E-08  0.9511E-01  0.2015E+00  0.1561E+00  0.1200E+00  0.7540E+00  0.2703E-01  0.3382E+05  0.3382E+05  0.3382E+05  0.7553E-03  0.8015E-02  0.1199E-09  0.7760E+00  0.4509E-08  0.7467E-02 -0.6737E-02 -0.2462E-02 -0.3970E-01 -0.4016E-02  0.4841E-01  0.4339E-01
    50  0.5390E+02  0.2168E-15  0.1054E-02  0.2514E-02  0.2996E-08  0.9414E-01  0.2011E+00  0.1547E+00  0.1081E+00  0.7435E+00  0.2570E-01  0.3377E+05  0.3377E+05  0.3377E+05  0.7316E-03  0.8116E-02  0.1192E-09  0.8279E+00  0.4324E-08  0.7506E-02 -0.6677E-02 -0.2495E-02 -0.3832E-01  0.2091E-03  0.4680E-01  0.4164E-01
    51  0.5500E+02 -0.4337E-15  0.1051E-02  0.2503E-02  0.2988E-08  0.9575E-01  0.2004E+00  0.1547E+00  0.9678E-01  0.7318E+00  0.2695E-01  0.3373E+05  0.3373E+05  0.3373E+05  0.7511E-03  0.8213E-02  0.1181E-09  0.8718E+00  0.4032E-08  0.7532E-02 -0.6531E-02 -0.2449E-02 -0.3900E-01 -0.2624E-02  0.4825E-01  0.3890E-01
